Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap,Revenue Potential Gap,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Website,Email,Social media link,Social media type
♥Luxe Villa♥ Pickleball♥ Salt Pool♥ Golf♥Bball♥BBQ,306990060,The Aerie Collection,164798,215788,5316.06,25.62,173,5,4,12,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,0,0,51,6-20,Luxury,false,694,true,31,7,2025-12-26,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/50792666,https://a0.muscache.com/im/pictures/miso/Hosting-50792666/original/57bc2c21-0f1d-4b64-a842-2461ef56730a.jpeg,50792666,,33.60129,-111.85427,52.34,=AVERAGE($D$2:$D$596),-26.72,"=IFERROR(($AU150-D150)/$AU150,0)",=$AU150-D150,50990,50792666,Luxe Villa,+16172850319,https://www.theaeriecollection.com/scottsdale-properties; https://www.theaeriecollection.com/contact-us,Medium,"Host accounts are linked to The Aerie Collection's Scottsdale portfolio, whose official contact page lists this phone.",manager,https://www.theaeriecollection.com/,braxtoncollection@gmail.com,,
♥Five Star♥Lux Resort♥Water-Slide♥PickleBall♥Golf♥,306990060,The Aerie Collection,187291,290407,2926.42,55.17,239,5,5,11,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.8,24,3,6-20,Luxury,false,696,false,64,12,2025-12-19,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/50874678,https://a0.muscache.com/im/pictures/miso/Hosting-50874678/original/410c6c6f-bf3c-4c68-acfa-fec86c93ab82.jpeg,50874678,2386494,33.5958,-111.84984,52.34,=AVERAGE($D$2:$D$596),2.83,"=IFERROR(($AU127-D127)/$AU127,0)",=$AU127-D127,103116,50874678,Five Star Lux Resort,+16172850319,https://www.theaeriecollection.com/scottsdale-properties; https://www.theaeriecollection.com/contact-us,Medium,"Host accounts are linked to The Aerie Collection's Scottsdale portfolio, whose official contact page lists this phone.",manager,https://www.theaeriecollection.com/,braxtoncollection@gmail.com,,
♥Idyllic Resort♥ Water Slide♥ Pickleball♥ Golf♥ BBQ♥ Spa,328087660,The Aerie Collection,283285,299441,1940.31,50.69,334,5,5,12,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.7,34,3,6-20,Luxury,true,694,true,146,26,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/50933917,https://a0.muscache.com/im/pictures/miso/Hosting-50933917/original/80e65ab5-f925-41c0-bdc9-8803e51cbb29.jpeg,50933917,2375268,33.59418,-111.84976,52.34,=AVERAGE($D$2:$D$596),-1.65,"=IFERROR(($AU55-D55)/$AU55,0)",=$AU55-D55,16156,50933917,Idyllic Resort Villa,+16172850319,https://www.theaeriecollection.com/scottsdale-properties; https://www.theaeriecollection.com/contact-us,Medium,"Host accounts are linked to The Aerie Collection's Scottsdale portfolio, whose official contact page lists this phone.",manager,https://www.theaeriecollection.com/,braxtoncollection@gmail.com,,
Multi-Million Dollar Luxury Resort Estate/Sleeps18,399226186,,136855,165475,2443.84,33.14,298,8,8,16,true,false,true,true,true,false,true,Home/Apartment,Villa,House/villa,4.9,41,3,2-5,Luxury,true,699,true,56,17,2026-05-17,Lake Havasu/Kingman,Lake Havasu City,Lake Havasu City,Arizona,86406,United States,mountains_lakes,https://www.airbnb.com/rooms/51520493,https://a0.muscache.com/im/pictures/miso/Hosting-51520493/original/01616304-1c9a-4b1f-953e-b9cc7a6a533c.jpeg,51520493,2425137,34.45621,-114.32109,44.84,=AVERAGE($D$2:$D$501),-11.70,"=IFERROR(($AU7-D7)/$AU7,0)",=$AU7-D7,28620,51520493,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
The Carriage Place Mansion,87597865,,129415,143716,892.52,42.77,339,7,3,16,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,4.95,54,2,1,Luxury,false,450,false,145,45,2026-05-11,Flagstaff,Flagstaff,Flagstaff,Arizona,86004,United States,mid_size_city,https://www.airbnb.com/rooms/51930360,https://a0.muscache.com/im/pictures/prohost-api/Hosting-51930360/original/9f0f202a-8f6e-4fa3-80a1-f30c753b2681.jpeg,51930360,,35.22954,-111.46589,40.01,=AVERAGE($D$2:$D$130),2.76,"=IFERROR(($AU27-D27)/$AU27,0)",=$AU27-D27,14301,51930360,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
"7BR Scottsdale Estate | Heated Pool, Spa & Sauna",HolidayRental.com,HolidayRental.com,166259,180986,1679.38,36.67,353,7,6,16,true,true,true,true,true,true,true,Home/Apartment,Villa,House/villa,5,11,4,6-20,Luxury,true,835,true,99,16,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/52243423,https://a0.muscache.com/im/pictures/hosting/Hosting-52243423/original/775452d8-feed-4904-9779-a49ab6a7e53e.jpeg,52243423,2457243,33.5854,-111.9467,53.10,=AVERAGE($D$2:$D$596),-16.43,"=IFERROR(($AU145-D145)/$AU145,0)",=$AU145-D145,14727,52243423,,+18005303660,https://www.holidayrental.com/contact/,Medium,Listing is managed by HolidayRental.com and the official HolidayRental contact page lists this phone.,manager,https://www.holidayrental.com/,,,
MockingJay,328087660,The Aerie Collection,235097,322593,4274.49,35.95,153,5,5,10,true,false,true,true,true,true,true,Home/Apartment,Villa,House/villa,0,0,3,6-20,Luxury,false,894,false,55,9,2025-12-04,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/52513449,https://a0.muscache.com/im/pictures/miso/Hosting-52513449/original/8c4f4c2c-9783-48f2-8d21-69aec8093dea.jpeg,52513449,,33.59551,-111.85032,52.34,=AVERAGE($D$2:$D$596),-16.39,"=IFERROR(($AU87-D87)/$AU87,0)",=$AU87-D87,87496,52513449,MockingJay,+16172850319,https://www.theaeriecollection.com/scottsdale-properties; https://www.theaeriecollection.com/contact-us,Medium,"Host accounts are linked to The Aerie Collection's Scottsdale portfolio, whose official contact page lists this phone.",manager,https://www.theaeriecollection.com/,braxtoncollection@gmail.com,,
Vacation paradise Family reunions Business retreat,59529414,,183905,221987,1342.37,43.77,313,9,8,16,true,false,false,true,true,false,false,Home/Apartment,Villa,House/villa,4.9,115,3,6-20,Luxury,true,699,true,137,40,2026-05-11,Flagstaff,Flagstaff,Flagstaff,Arizona,86004,United States,mid_size_city,https://www.airbnb.com/rooms/53295598,https://a0.muscache.com/im/pictures/miso/Hosting-53295598/original/dbc4a422-53b2-4e30-a6e3-4ae390e31bd8.jpeg,53295598,2477536,35.19628,-111.59558,40.01,=AVERAGE($D$2:$D$130),3.76,"=IFERROR(($AU13-D13)/$AU13,0)",=$AU13-D13,38082,53295598,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Desert Pickle-ball Paradise in Scottsdale,91015483,,247880,259490,1424.6,51.03,342,6,5,14,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,5,131,3,2-5,Luxury,true,375,true,174,46,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/53403710,https://a0.muscache.com/im/pictures/miso/Hosting-53403710/original/5b058adf-9f7b-4a45-97f7-ae07cfb9ddaa.jpeg,53403710,2573836,33.58906,-111.85214,47.11,=AVERAGE($D$2:$D$596),3.92,"=IFERROR(($AU79-D79)/$AU79,0)",=$AU79-D79,11610,53403710,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Relax in style at a luxury Flagstaff lodge,368718189,,127903,206159,1141.99,43.08,260,6,5,16,true,false,true,true,true,false,false,Home/Apartment,Cabin,House/villa,4.85,96,2,6-20,Luxury,true,449,false,112,41,2026-05-11,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/53783795,https://a0.muscache.com/im/pictures/prohost-api/Hosting-53783795/original/32e49fc3-b7ab-4444-9300-456d8a065a24.jpeg,53783795,2586756,35.24141,-111.63551,43.98,=AVERAGE($D$2:$D$130),-0.90,"=IFERROR(($AU29-D29)/$AU29,0)",=$AU29-D29,78256,53783795,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Private 2-Acre Scottsdale Oasis,30858880,,234896,271263,1468.1,52.81,303,6,5,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,131,3,2-5,Luxury,true,689,true,160,46,2026-05-11,Phoenix/Scottsdale,Cave Creek,Scottsdale,Arizona,85266,United States,suburban,https://www.airbnb.com/rooms/54340304,https://a0.muscache.com/im/pictures/prohost-api/Hosting-54340304/original/7e5e5e53-6278-4e51-a92b-b74943a6dd59.jpeg,54340304,2678009,33.74,-111.9135,40.75,=AVERAGE($D$2:$D$329),12.06,"=IFERROR(($AU16-D16)/$AU16,0)",=$AU16-D16,36367,54340304,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Lux Scottsdale/ Carefree family retreat golf pool,383155612,,123806,141097,1629.03,28.68,308,6,4,16,true,false,true,true,true,false,true,Home/Apartment,Vacation home,House/villa,5,80,4,6-20,Luxury,true,595,false,76,17,2026-05-13,Phoenix/Scottsdale,Cave Creek,Carefree,Arizona,85377,United States,suburban,https://www.airbnb.com/rooms/54408793,https://a0.muscache.com/im/pictures/miso/Hosting-54408793/original/8810dc50-b242-4efa-a0c8-c956aa387440.jpeg,54408793,2644568,33.81133,-111.93,40.75,=AVERAGE($D$2:$D$329),-12.07,"=IFERROR(($AU30-D30)/$AU30,0)",=$AU30-D30,17291,54408793,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
"VIEWS 9400 SQ FT Mansion Infinity Slide Pool, MVIE",374668104,LuXXHome Vacation Rentals,139725,222839,2328.75,28.17,275,7,6,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,67,3,2-5,Luxury,false,645,true,60,13,2026-05-13,Phoenix/Scottsdale,Fountain Hills,Fountain Hills,Arizona,85268,United States,suburban,https://www.airbnb.com/rooms/563978014938460765,https://a0.muscache.com/im/pictures/miso/Hosting-563978014938460765/original/a7c2a694-41c7-43d8-9a93-240843798ebc.jpeg,563978014938460765,,33.59334,-111.72138,35.49,=AVERAGE($D$2:$D$134),-7.32,"=IFERROR(($AU7-D7)/$AU7,0)",=$AU7-D7,83114,563978014938460765,,+19283161390,https://www.luxxhomevacations.com/; https://www.luxxhomevacations.com/about-us,Medium,Exact mansion title appears on LuXXHome's public inventory and LuXXHome lists this phone publicly.,manager,https://www.luxxhomevacations.com/,,,
Resort Backyard | Lakeviews | Near Riviera Marina,158774122,Havasu Lux Stays,201459,240886,932.68,70.13,308,5,4,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,157,2,6-20,Luxury,true,549,true,216,65,2026-05-17,Lake Havasu/Kingman,Lake Havasu City,Lake Havasu City,Arizona,86406,United States,mountains_lakes,https://www.airbnb.com/rooms/583438115830632696,https://a0.muscache.com/im/pictures/hosting/Hosting-583438115830632696/original/ca55b7d7-4efd-414e-b120-3622f423ea0e.jpeg,583438115830632696,2731221,34.45519,-114.31366,70.13,=AVERAGE($D$2:$D$501),0,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,39427,583438115830632696,Resort Backyard | Lakeviews | Near Riviera Marina,+19096361922,https://www.havasuluxstays.com/; https://meetthehunters.net/,High,"Yandex visual search and title match linked this Lake Havasu property to Havasu Lux Stays, owned by Matt and Lisa Hunter. Their official contact phone is +19096361922.",manager,https://www.havasuluxstays.com/,info@meetthehunters.net,,
♥Old Town Luxury♥Swim Up Bar♥Pickle-ball♥Golf♥Spa♥,328087660,The Aerie Collection,262750,311150,1799.66,50.34,293,5,4,11,true,true,true,true,true,true,true,Home/Apartment,Villa,House/villa,4.9,19,3,6-20,Luxury,true,694,true,146,29,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85250,United States,suburban,https://www.airbnb.com/rooms/619678046828836910,https://a0.muscache.com/im/pictures/miso/Hosting-619678046828836910/original/37579a74-d667-4c86-ba52-e61ea96d5031.jpeg,619678046828836910,2845549,33.51602,-111.92124,52.34,=AVERAGE($D$2:$D$596),-2,"=IFERROR(($AU71-D71)/$AU71,0)",=$AU71-D71,48400,619678046828836910,Old Town Luxury,+16172850319,https://www.theaeriecollection.com/scottsdale-properties; https://www.theaeriecollection.com/contact-us,Medium,"Host accounts are linked to The Aerie Collection's Scottsdale portfolio, whose official contact page lists this phone.",manager,https://www.theaeriecollection.com/,braxtoncollection@gmail.com,,
The Desert Cove 14 Beds+Pool+Hot tub+Putt+Casita,493044572,,109803,114673,1339.06,30.48,348,7,6,16,true,true,true,true,true,true,true,Home/Apartment,Villa,House/villa,5,62,2,2-5,Luxury,false,650,false,82,25,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/641948145300815391,https://a0.muscache.com/im/pictures/prohost-api/Hosting-641948145300815391/original/1b5d9098-291f-457b-ad58-6236d0b0bffc.jpeg,641948145300815391,3924604,33.58521,-111.90772,53.10,=AVERAGE($D$2:$D$596),-22.62,"=IFERROR(($AU231-D231)/$AU231,0)",=$AU231-D231,4870,641948145300815391,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Desert Bachelor Oasis-Golf-Arcade Games-Volleyball,449859814,,199042,205183,1335.85,42.45,351,5,5,16,true,false,false,true,true,true,true,Home/Apartment,Villa,House/villa,4.95,114,3,6-20,Luxury,true,395,false,149,48,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/653612998215005335,https://a0.muscache.com/im/pictures/prohost-api/Hosting-653612998215005335/original/3ae7acb1-5d7f-4b32-88f0-ce599114ede9.jpeg,653612998215005335,3086030,33.5839,-111.94442,52.34,=AVERAGE($D$2:$D$596),-9.89,"=IFERROR(($AU112-D112)/$AU112,0)",=$AU112-D112,6141,653612998215005335,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
♥High Style Villa❚SwimBar❚PickleBall❚Old Town❚Spa♥,306990060,The Aerie Collection,293542,360832,2386.52,53.25,253,5,4,10,true,true,true,true,true,true,true,Home/Apartment,Villa,House/villa,4.7,15,3,6-20,Luxury,false,694,true,123,27,2025-12-16,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85250,United States,suburban,https://www.airbnb.com/rooms/666614248087575597,https://a0.muscache.com/im/pictures/miso/Hosting-666614248087575597/original/d5724452-efbb-4f68-adf2-ddcd6c3f9d4c.jpeg,666614248087575597,2894288,33.51617,-111.92209,52.34,=AVERAGE($D$2:$D$596),0.91,"=IFERROR(($AU51-D51)/$AU51,0)",=$AU51-D51,67290,666614248087575597,High Style Villa,+16172850319,https://www.theaeriecollection.com/scottsdale-properties; https://www.theaeriecollection.com/contact-us,Medium,"Host accounts are linked to The Aerie Collection's Scottsdale portfolio, whose official contact page lists this phone.",manager,https://www.theaeriecollection.com/,braxtoncollection@gmail.com,,
7BR Forest Estate | Hot Tub · Volleyball · Sleeps,472077633,,102361,106669,930.55,31.25,352,7,5,14,true,false,false,true,true,false,false,Home/Apartment,Villa,House/villa,4.9,62,3,1,Luxury,true,775,false,110,29,2026-05-11,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/681178880899806223,https://a0.muscache.com/im/pictures/prohost-api/Hosting-681178880899806223/original/d71a29a7-024f-4f4a-ba15-78865d7fc355.jpeg,681178880899806223,3136026,35.1909,-111.7152,40.01,=AVERAGE($D$2:$D$130),-8.76,"=IFERROR(($AU52-D52)/$AU52,0)",=$AU52-D52,4308,681178880899806223,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Massive Modern Desert Beauty in Scottsdale,419199265,,243304,273689,1501.88,49.09,330,8,4,12,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,119,2,2-5,Luxury,true,600,false,162,45,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85250,United States,suburban,https://www.airbnb.com/rooms/716812581234770969,https://a0.muscache.com/im/pictures/miso/Hosting-716812581234770969/original/78175966-eb06-4785-92b8-e3faa703abb6.jpeg,716812581234770969,3024395,33.53684,-111.90081,53.10,=AVERAGE($D$2:$D$596),-4.01,"=IFERROR(($AU82-D82)/$AU82,0)",=$AU82-D82,30385,716812581234770969,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
View ~ATV~Karaoke Bar ~Kayaks/Bikes ~Hot Tub/Sauna,341516015,,119758,134232,1069.27,38.23,329,5,3,16,true,false,true,true,true,true,false,Home/Apartment,Cabin,House/villa,4.95,78,3,1,Luxury,true,597,false,112,22,2026-05-11,Arizona Area,Prescott,Prescott,Arizona,86303,United States,rural,https://www.airbnb.com/rooms/734136588867847427,https://a0.muscache.com/im/pictures/hosting/Hosting-734136588867847427/original/d5fddbc1-735b-48ad-b8bd-7357d190a117.jpeg,734136588867847427,3051644,34.51264,-112.48894,38.23,=AVERAGE($D$2:$D$283),0,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,14474,734136588867847427,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
"Scottsdale Luxury: Pool, Golf, Tennis/Pickleball",483024471,,246484,255874,1654.26,45.15,349,6,6,15,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,94,3,1,Luxury,true,398,false,149,37,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/734684870499632090,https://a0.muscache.com/im/pictures/miso/Hosting-734684870499632090/original/bfd2eee5-8f2e-4074-abab-5ad24d7bc658.jpeg,734684870499632090,3293980,33.59055,-111.86414,47.11,=AVERAGE($D$2:$D$596),-1.96,"=IFERROR(($AU81-D81)/$AU81,0)",=$AU81-D81,9390,734684870499632090,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Multi-Million $ Resort-Style Estate w/Pickleball,104028805,HolidayRental.com,207398,341165,1672.56,61.39,207,6,6,14,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,5,130,3,6-20,Luxury,true,550,true,124,34,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/750851068479344247,https://a0.muscache.com/im/pictures/prohost-api/Hosting-750851068479344247/original/72e9cf18-7b9c-4862-a7b7-88a4dc7812bc.jpeg,750851068479344247,3092292,33.60627,-111.94896,47.11,=AVERAGE($D$2:$D$596),14.28,"=IFERROR(($AU108-D108)/$AU108,0)",=$AU108-D108,133767,750851068479344247,,+18005303660,https://www.holidayrental.com/contact/,Medium,Listing is managed by HolidayRental.com and the official HolidayRental contact page lists this phone.,manager,https://www.holidayrental.com/,,,
Luxury Estate~Resort Backyard~Pool/Spa~Pickleball,486912742,,306860,342797,1704.78,57.32,314,5,6,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,130,3,2-5,Luxury,true,475,false,180,43,2026-05-10,Phoenix/Scottsdale,Cave Creek,Scottsdale,Arizona,85266,United States,suburban,https://www.airbnb.com/rooms/755820874037012535,https://a0.muscache.com/im/pictures/miso/Hosting-755820874037012535/original/0c28a7c7-04e1-40c6-98f3-e9dd34f4e837.jpeg,755820874037012535,3101665,33.75213,-111.91282,44.20,=AVERAGE($D$2:$D$329),13.12,"=IFERROR(($AU12-D12)/$AU12,0)",=$AU12-D12,35937,755820874037012535,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Private 5-Acre Retreat w/ Pickleball & Hot Tub,HolidayRental.com,HolidayRental.com,135071,138082,1534.9,25.88,349,9,6,16,true,false,true,true,true,true,false,Home/Apartment,Cabin,House/villa,4.8,19,4,6-20,Luxury,true,484,true,88,29,2026-05-13,Arizona Area,Payson,Payson,Arizona,85541,United States,mountains_lakes,https://www.airbnb.com/rooms/759481444833195113,https://a0.muscache.com/im/pictures/hosting/Hosting-759481444833195113/original/15ec454c-8f38-4bfb-88ce-dc76650fbe20.jpeg,759481444833195113,1032183,34.2331,-111.3025,39.69,=AVERAGE($D$2:$D$240),-13.81,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,3011,759481444833195113,,+18005303660,https://www.holidayrental.com/contact/,Medium,Listing is managed by HolidayRental.com and the official HolidayRental contact page lists this phone.,manager,https://www.holidayrental.com/,,,
The Big Dog | Custom Estate | Heated Pool & Spa,112689840,,142091,200928,1480.11,39.51,282,6,5,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,69,3,2-5,Luxury,false,650,false,96,17,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/763034296118607538,https://a0.muscache.com/im/pictures/prohost-api/Hosting-763034296118607538/original/59ade490-226f-4986-a07d-ae1d793a825d.jpeg,763034296118607538,2707780,33.6048,-111.9199,47.11,=AVERAGE($D$2:$D$596),-7.60,"=IFERROR(($AU180-D180)/$AU180,0)",=$AU180-D180,58837,763034296118607538,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
MockingJay | Scottsdale Estate | WaterSlide | PBal,490609566,The Aerie,164193,261950,2052.41,36.04,252,5,5,11,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.4,8,3,6-20,Luxury,true,694,true,80,17,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/777608472875567200,https://a0.muscache.com/im/pictures/miso/Hosting-777608472875567200/original/c6284a6f-d646-426b-8efa-1f9b4310caaa.jpeg,777608472875567200,3192135,33.59404,-111.84829,52.34,=AVERAGE($D$2:$D$596),-16.30,"=IFERROR(($AU151-D151)/$AU151,0)",=$AU151-D151,97757,777608472875567200,MockingJay,+16172850319,https://www.theaeriecollection.com/scottsdale-properties; https://www.theaeriecollection.com/contact-us,Medium,"The Aerie's Scottsdale properties page lists MockingJay, and the public contact page lists this phone.",manager,https://www.theaeriecollection.com/scottsdale-properties,braxtoncollection@gmail.com,,
The Aerie | 2 min OldTown | Swimbar+Spa | P-ball,490609566,The Aerie,270659,315597,2114.52,51.61,272,5,4,11,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,4.9,30,3,6-20,Luxury,true,696,true,128,25,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85250,United States,suburban,https://www.airbnb.com/rooms/778286857772699369,https://a0.muscache.com/im/pictures/miso/Hosting-776835358952485962/original/4b854fc7-0ea3-41e0-a88f-1eb1d6caa55e.jpeg,778286857772699369,,33.5164,-111.9209,52.34,=AVERAGE($D$2:$D$596),-0.73,"=IFERROR(($AU67-D67)/$AU67,0)",=$AU67-D67,44938,778286857772699369,The Aerie,+16172850319,https://www.theaeriecollection.com/scottsdale-properties; https://www.theaeriecollection.com/contact-us,Medium,"The Aerie's Scottsdale properties page lists The Aerie, and the public contact page lists this phone.",manager,https://www.theaeriecollection.com/scottsdale-properties,braxtoncollection@gmail.com,,
"The Scottsdale Haven w Heated Pool, 7 bed/7 bath",4334574,,169966,218355,1847.46,36.8,311,7,5,14,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,38,2,6-20,Luxury,true,601,false,92,28,2026-05-13,Phoenix/Scottsdale,Fountain Hills,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/785614566736575463,https://a0.muscache.com/im/pictures/miso/Hosting-785614566736575463/original/ccc2224c-f2f1-4fde-b384-38603cbddb26.jpeg,785614566736575463,3513175,33.58894,-111.81458,35.49,=AVERAGE($D$2:$D$134),1.31,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,48389,785614566736575463,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
Luxury 7BR Dream Villa Top of Camelback Best Views,Luxe Homes,,241167,373740,1827.02,55.7,246,7,4,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,4.85,43,3,6-20,Luxury,true,475,false,132,39,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/806658763044268066,https://a0.muscache.com/im/pictures/prohost-api/Hosting-806658763044268066/original/1b36f41e-28f1-4f49-b5b1-e5843e92f211.jpeg,806658763044268066,4992723,33.5224,-111.9721,53.10,=AVERAGE($D$2:$D$596),2.60,"=IFERROR(($AU84-D84)/$AU84,0)",=$AU84-D84,132573,806658763044268066,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
AwardWinning RitzCarlton GolfChâteau|50%offMay-Nov,501396425,Grand Venetian Palace,273716,320821,2300.13,37.9,327,5,5,16,true,true,true,true,false,true,true,Home/Apartment,Villa,House/villa,5,1,3,2-5,Luxury,false,969,true,119,27,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85258,United States,suburban,https://www.airbnb.com/rooms/828291954494606959,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODI4MjkxOTU0NDk0NjA2OTU5/original/89ee70db-0380-497a-a13c-e1d8fc0f2574.jpeg,828291954494606959,,33.5586,-111.9168,52.34,=AVERAGE($D$2:$D$596),-14.44,"=IFERROR(($AU64-D64)/$AU64,0)",=$AU64-D64,47105,828291954494606959,Grand Venetian Palace,+16026206249,https://grandvenetianpalace.com/,High,"Yandex visual search matched the property photos to grandvenetianpalace.com, whose official reservations contact phone is +16026206249.",property,https://grandvenetianpalace.com/,reservations@grandvenetianpalace.com,,
"The 19th Hole: Pool, Spa, Pool Table, Sauna!",520218715,,137096,192312,1384.81,40.41,310,6,4,14,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,49,2,2-5,Luxury,true,894,true,99,24,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/917458015210307634,https://a0.muscache.com/im/pictures/prohost-api/Hosting-917458015210307634/original/e15cb9aa-58b2-41f6-8622-710bda560427.jpeg,917458015210307634,3565193,33.58496,-111.95546,47.11,=AVERAGE($D$2:$D$596),-6.70,"=IFERROR(($AU189-D189)/$AU189,0)",=$AU189-D189,55216,917458015210307634,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,
